search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver
0,0,0.09925780506043665,0.02815402163421893,0.5244295122639604,0.2182686011951753,"{'activation': 'tanh', 'alpha': np.float64(0.005853073532436096), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.009611657762871043), 'max_iter': 325, 'solver': 'adam'}",tanh,0.005853073532436096,"(1024,)",constant,0.009611657762871043,325,adam
0,1,0.03479333003044294,0.01332346365858176,0.03644691532013887,0.015637875767865135,"{'activation': 'logistic', 'alpha': np.float64(0.02755779776516517), 'hidden_layer_sizes': (512, 256, 128), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.00021438478029820363), 'max_iter': 767, 'solver': 'adam'}",logistic,0.02755779776516517,"(512, 256, 128)",invscaling,0.00021438478029820363,767,adam
0,2,0.1919601623007196,0.03723131111573174,0.8474559161566344,0.16326997433732562,"{'activation': 'tanh', 'alpha': np.float64(0.0038981942535606688), 'hidden_layer_sizes': (512, 512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.001292725340562425), 'max_iter': 721, 'solver': 'adam'}",tanh,0.0038981942535606688,"(512, 512, 256)",adaptive,0.001292725340562425,721,adam
0,3,,,,,"{'activation': 'logistic', 'alpha': np.float64(0.0005129449227997143), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.006315561073938278), 'max_iter': 443, 'solver': 'lbfgs'}",logistic,0.0005129449227997143,"(2048, 256)",adaptive,0.006315561073938278,443,lbfgs
0,4,0.07662615162615163,0.03154902243112768,0.0788274396331316,0.0031483151669913214,"{'activation': 'tanh', 'alpha': np.float64(0.00011374359897235189), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.00015086163421367817), 'max_iter': 306, 'solver': 'sgd'}",tanh,0.00011374359897235189,"(768, 256)",invscaling,0.00015086163421367817,306,sgd
1,0,0.2601201032369763,0.09646542088130869,1.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.007163555906930582), 'hidden_layer_sizes': (1024, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.021849910194858865), 'max_iter': 488, 'solver': 'lbfgs'}",logistic,0.007163555906930582,"(1024, 128)",constant,0.021849910194858865,488,lbfgs
1,1,0.03868088271765159,0.018553581902090818,0.03522245919059282,0.010152356260154418,"{'activation': 'logistic', 'alpha': np.float64(0.0009297370455850286), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0579742078436942), 'max_iter': 324, 'solver': 'sgd'}",logistic,0.0009297370455850286,"(1024, 256, 128)",constant,0.0579742078436942,324,sgd
1,2,0.41542379911110566,0.06955401543990995,0.934536372071044,0.036942128305903675,"{'activation': 'relu', 'alpha': np.float64(0.0074917988036830654), 'hidden_layer_sizes': (768, 512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00014086107277772272), 'max_iter': 480, 'solver': 'adam'}",relu,0.0074917988036830654,"(768, 512, 256)",constant,0.00014086107277772272,480,adam
1,3,0.47398705542823194,0.07024047335582649,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(5.852658835414541e-05), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.056846086131872406), 'max_iter': 461, 'solver': 'lbfgs'}",relu,5.852658835414541e-05,"(768, 256)",constant,0.056846086131872406,461,lbfgs
1,4,0.18027333356358125,0.049895134078392155,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0074213610886633445), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.09399119851572776), 'max_iter': 228, 'solver': 'lbfgs'}",tanh,0.0074213610886633445,"(512, 256)",invscaling,0.09399119851572776,228,lbfgs
2,0,0.4771181713023819,0.08869686963587657,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(5.861933723810322e-05), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00032586426536327837), 'max_iter': 222, 'solver': 'lbfgs'}",relu,5.861933723810322e-05,"(1024, 512)",constant,0.00032586426536327837,222,lbfgs
2,1,0.21805502005734204,0.050380489945460946,1.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.09541551452254773), 'hidden_layer_sizes': (768, 512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08465878801653542), 'max_iter': 708, 'solver': 'lbfgs'}",logistic,0.09541551452254773,"(768, 512, 256)",adaptive,0.08465878801653542,708,lbfgs
2,2,0.14093246657023745,0.04249225243823965,0.3350353926045578,0.0749993799999196,"{'activation': 'tanh', 'alpha': np.float64(0.07400687480626696), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.06691990306608274), 'max_iter': 553, 'solver': 'sgd'}",tanh,0.07400687480626696,"(1024, 384)",invscaling,0.06691990306608274,553,sgd
2,3,0.039882173558644145,0.01343379877004404,0.049624724355243274,0.019824646421580435,"{'activation': 'logistic', 'alpha': np.float64(0.00024305067509520142), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.031375002343931105), 'max_iter': 796, 'solver': 'sgd'}",logistic,0.00024305067509520142,"(1024, 256)",constant,0.031375002343931105,796,sgd
2,4,0.16611375197318798,0.06004657950529177,0.526547412711587,0.16366857958275738,"{'activation': 'logistic', 'alpha': np.float64(0.06498417449506358), 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0027565116419668288), 'max_iter': 692, 'solver': 'adam'}",logistic,0.06498417449506358,"(256,)",adaptive,0.0027565116419668288,692,adam
3,0,,,,,"{'activation': 'relu', 'alpha': np.float64(0.005004074657754585), 'hidden_layer_sizes': (2048, 512, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.000139739564928874), 'max_iter': 623, 'solver': 'lbfgs'}",relu,0.005004074657754585,"(2048, 512, 256)",invscaling,0.000139739564928874,623,lbfgs
3,1,0.1395038061353851,0.04874978456037926,0.5664592509602315,0.29160157314108914,"{'activation': 'tanh', 'alpha': np.float64(0.00016499641026683018), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01574716305625881), 'max_iter': 458, 'solver': 'sgd'}",tanh,0.00016499641026683018,"(1024, 256)",adaptive,0.01574716305625881,458,sgd
3,2,0.08418956789833759,0.023477418076981522,0.15774382453754257,0.04750353548612928,"{'activation': 'tanh', 'alpha': np.float64(1.6649105742730303e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.08938107974041277), 'max_iter': 368, 'solver': 'adam'}",tanh,1.6649105742730303e-05,"(2048, 256)",invscaling,0.08938107974041277,368,adam
3,3,0.031979797979797976,0.0012331509060227765,0.03198195488721804,0.00013904151135908386,"{'activation': 'logistic', 'alpha': np.float64(2.4700970230064415e-05), 'hidden_layer_sizes': (768, 512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.000742572528913373), 'max_iter': 254, 'solver': 'sgd'}",logistic,2.4700970230064415e-05,"(768, 512, 256)",adaptive,0.000742572528913373,254,sgd
3,4,0.04831376976174391,0.03250838669358312,0.054124721975284854,0.009505703831902391,"{'activation': 'relu', 'alpha': np.float64(0.00011246730479288188), 'hidden_layer_sizes': (512, 512, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.000726784946771619), 'max_iter': 359, 'solver': 'sgd'}",relu,0.00011246730479288188,"(512, 512, 256)",invscaling,0.000726784946771619,359,sgd
4,0,0.17267266239092866,0.05742316404643581,1.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.05453499986186606), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07229795916800756), 'max_iter': 717, 'solver': 'lbfgs'}",logistic,0.05453499986186606,"(512,)",constant,0.07229795916800756,717,lbfgs
4,1,0.17079958929958933,0.05589906111853657,0.3337450444502997,0.14914743968362468,"{'activation': 'tanh', 'alpha': np.float64(0.008539065746066611), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0006531474451155258), 'max_iter': 543, 'solver': 'sgd'}",tanh,0.008539065746066611,"(1024, 512, 128)",adaptive,0.0006531474451155258,543,sgd
4,2,0.037604835291187806,0.008048573465258125,0.04485472255226052,0.017211583097296552,"{'activation': 'logistic', 'alpha': np.float64(1.5541636376851398e-05), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.027144158354822364), 'max_iter': 243, 'solver': 'sgd'}",logistic,1.5541636376851398e-05,"(512, 256)",constant,0.027144158354822364,243,sgd
4,3,0.05691508917809941,0.013148627245306289,0.06522624026642103,0.010504551895453256,"{'activation': 'logistic', 'alpha': np.float64(0.0003189789653077745), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0001309653345188077), 'max_iter': 217, 'solver': 'adam'}",logistic,0.0003189789653077745,"(512, 256)",constant,0.0001309653345188077,217,adam
4,4,0.4354763977852213,0.05884798275467417,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(2.3312782167462485e-05), 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004254296635037282), 'max_iter': 682, 'solver': 'lbfgs'}",relu,2.3312782167462485e-05,"(128,)",constant,0.004254296635037282,682,lbfgs
5,0,0.41245016326982264,0.09380733384067251,0.9049824569467317,0.04427946289746938,"{'activation': 'relu', 'alpha': np.float64(0.005717861868507831), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.006234135795723071), 'max_iter': 639, 'solver': 'sgd'}",relu,0.005717861868507831,"(768, 256)",constant,0.006234135795723071,639,sgd
5,1,0.0976582338370264,0.02187544770545707,0.18591745160239254,0.0689104207079507,"{'activation': 'relu', 'alpha': np.float64(0.0019000526965343857), 'hidden_layer_sizes': (2048, 512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00011337001200853457), 'max_iter': 420, 'solver': 'sgd'}",relu,0.0019000526965343857,"(2048, 512, 256)",adaptive,0.00011337001200853457,420,sgd
5,2,0.1449114839408957,0.05207792103905209,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0007728015050508956), 'hidden_layer_sizes': (2048,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.011346126090354604), 'max_iter': 643, 'solver': 'lbfgs'}",tanh,0.0007728015050508956,"(2048,)",adaptive,0.011346126090354604,643,lbfgs
5,3,0.22133716034567427,0.045951577326491244,1.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.03094300578679668), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0022939734317445628), 'max_iter': 574, 'solver': 'lbfgs'}",logistic,0.03094300578679668,"(1024, 512)",adaptive,0.0022939734317445628,574,lbfgs
5,4,0.04466682985580549,0.014095953674132189,0.1301388758867412,0.0433550831863,"{'activation': 'tanh', 'alpha': np.float64(0.06268194395518857), 'hidden_layer_sizes': (2048, 512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04134733396489009), 'max_iter': 201, 'solver': 'adam'}",tanh,0.06268194395518857,"(2048, 512, 256)",constant,0.04134733396489009,201,adam
6,0,0.09161899211899213,0.03310039187379503,0.1080864059491172,0.00590033935499899,"{'activation': 'tanh', 'alpha': np.float64(0.00025408578167800697), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0004424643436728736), 'max_iter': 524, 'solver': 'sgd'}",tanh,0.00025408578167800697,"(1024, 256)",invscaling,0.0004424643436728736,524,sgd
6,1,0.15383369605970226,0.056010515352089306,0.766397827360248,0.2296723515609386,"{'activation': 'tanh', 'alpha': np.float64(0.06137287048983176), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.023820662491595077), 'max_iter': 406, 'solver': 'sgd'}",tanh,0.06137287048983176,"(1024, 512, 128)",constant,0.023820662491595077,406,sgd
6,2,0.16592257415786826,0.0580263639758324,0.723775600713306,0.16773691010983627,"{'activation': 'tanh', 'alpha': np.float64(0.0003762674833214624), 'hidden_layer_sizes': (512, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0007544006398885417), 'max_iter': 475, 'solver': 'adam'}",tanh,0.0003762674833214624,"(512, 256, 128)",adaptive,0.0007544006398885417,475,adam
6,3,0.22380584487975788,0.09946034893619236,0.4750433260055531,0.19891183312447233,"{'activation': 'relu', 'alpha': np.float64(2.332186329184798e-05), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00040539824920825626), 'max_iter': 329, 'solver': 'sgd'}",relu,2.332186329184798e-05,"(1024, 512, 128)",constant,0.00040539824920825626,329,sgd
6,4,0.47073754908662035,0.07468597536237985,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(2.999724259419754e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0009499699329640356), 'max_iter': 243, 'solver': 'lbfgs'}",relu,2.999724259419754e-05,"(2048, 256)",constant,0.0009499699329640356,243,lbfgs
7,0,0.12875794140500024,0.05716624400881409,0.4145248439198811,0.24657366335635736,"{'activation': 'tanh', 'alpha': np.float64(0.00021909403707570232), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0022190867129287008), 'max_iter': 587, 'solver': 'sgd'}",tanh,0.00021909403707570232,"(512,)",constant,0.0022190867129287008,587,sgd
7,1,0.1637458260693555,0.040961668824842125,0.8432268461886252,0.08834251173656814,"{'activation': 'tanh', 'alpha': np.float64(0.005479590397162863), 'hidden_layer_sizes': (1024,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.05629182812153816), 'max_iter': 524, 'solver': 'sgd'}",tanh,0.005479590397162863,"(1024,)",adaptive,0.05629182812153816,524,sgd
7,2,0.1841960947549183,0.06779787276225485,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0011890893346803593), 'hidden_layer_sizes': (768, 512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0009404783090382972), 'max_iter': 461, 'solver': 'lbfgs'}",tanh,0.0011890893346803593,"(768, 512, 256)",constant,0.0009404783090382972,461,lbfgs
7,3,0.12602417843594313,0.0401968344770466,0.3701835493262405,0.13930540952929493,"{'activation': 'tanh', 'alpha': np.float64(2.9517469780952734e-05), 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.001853522902863684), 'max_iter': 315, 'solver': 'sgd'}",tanh,2.9517469780952734e-05,"(256,)",constant,0.001853522902863684,315,sgd
7,4,0.15183682983682983,0.02496787640222686,0.32150296522659094,0.04555144414893868,"{'activation': 'tanh', 'alpha': np.float64(0.0003542779260537884), 'hidden_layer_sizes': (768, 512, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.009517660533704744), 'max_iter': 290, 'solver': 'sgd'}",tanh,0.0003542779260537884,"(768, 512, 256)",invscaling,0.009517660533704744,290,sgd
8,0,0.15874848219413437,0.04590623103906688,0.49844030516037385,0.2052058368866895,"{'activation': 'tanh', 'alpha': np.float64(1.9695809803800023e-05), 'hidden_layer_sizes': (512, 512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0061528713327261625), 'max_iter': 775, 'solver': 'adam'}",tanh,1.9695809803800023e-05,"(512, 512, 256)",constant,0.0061528713327261625,775,adam
8,1,0.1782153445969235,0.052002168206065104,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.034420130262130554), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.011928428671881005), 'max_iter': 749, 'solver': 'lbfgs'}",tanh,0.034420130262130554,"(1024, 512)",invscaling,0.011928428671881005,749,lbfgs
8,2,0.4389115051615051,0.05834847823110024,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0009358956609046789), 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0008735663444253409), 'max_iter': 754, 'solver': 'lbfgs'}",relu,0.0009358956609046789,"(128,)",constant,0.0008735663444253409,754,lbfgs
8,3,0.24511147478208944,0.07445028635517005,0.5435109654535724,0.13793881585214068,"{'activation': 'logistic', 'alpha': np.float64(0.002803715385602701), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.005848250353011718), 'max_iter': 356, 'solver': 'adam'}",logistic,0.002803715385602701,"(1024, 512)",constant,0.005848250353011718,356,adam
8,4,0.1849384122555478,0.08455935155568735,0.3700592216082855,0.17126736923950497,"{'activation': 'relu', 'alpha': np.float64(0.00018589563568787145), 'hidden_layer_sizes': (2048,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00016463751405398967), 'max_iter': 641, 'solver': 'sgd'}",relu,0.00018589563568787145,"(2048,)",adaptive,0.00016463751405398967,641,sgd
9,0,0.16665937072903017,0.042345564739399,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(4.059003452055962e-05), 'hidden_layer_sizes': (512, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.010866783257234716), 'max_iter': 737, 'solver': 'lbfgs'}",tanh,4.059003452055962e-05,"(512, 256, 128)",adaptive,0.010866783257234716,737,lbfgs
9,1,0.027630224209171578,0.017088041249873422,0.02753291900779007,0.002760867244304382,"{'activation': 'logistic', 'alpha': np.float64(0.00866337611973471), 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.000107158925441012), 'max_iter': 364, 'solver': 'sgd'}",logistic,0.00866337611973471,"(128,)",adaptive,0.000107158925441012,364,sgd
9,2,0.11120921454200076,0.07035304690022853,0.2803293087865243,0.17108376463768588,"{'activation': 'logistic', 'alpha': np.float64(0.010353819978935702), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00028479661239372), 'max_iter': 636, 'solver': 'adam'}",logistic,0.010353819978935702,"(512,)",constant,0.00028479661239372,636,adam
9,3,0.1537230199109456,0.10325898654462792,0.4360449157666131,0.22031779174025418,"{'activation': 'logistic', 'alpha': np.float64(0.0002375737269806288), 'hidden_layer_sizes': (1024, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0017787359802875614), 'max_iter': 610, 'solver': 'adam'}",logistic,0.0002375737269806288,"(1024, 128)",adaptive,0.0017787359802875614,610,adam
9,4,0.21612885113968705,0.07406046784007651,0.5011662186980599,0.12421524270647305,"{'activation': 'relu', 'alpha': np.float64(0.00016168920270912457), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00026651854459948594), 'max_iter': 252, 'solver': 'sgd'}",relu,0.00016168920270912457,"(1024, 512)",adaptive,0.00026651854459948594,252,sgd
10,0,0.04395616079826606,0.015277532217421274,0.046925317556151494,0.01855288685113958,"{'activation': 'logistic', 'alpha': np.float64(1.1032970275819551e-05), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.014830332509251786), 'max_iter': 568, 'solver': 'adam'}",logistic,1.1032970275819551e-05,"(1024, 384)",constant,0.014830332509251786,568,adam
10,1,0.1643628499123855,0.0485457509863803,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.009663616998591716), 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00010492299909792319), 'max_iter': 373, 'solver': 'lbfgs'}",tanh,0.009663616998591716,"(128,)",adaptive,0.00010492299909792319,373,lbfgs
10,2,0.08279533237851894,0.04947308464002362,0.16528427965037246,0.10767029540824519,"{'activation': 'logistic', 'alpha': np.float64(0.00115131919975941), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.09070374367751953), 'max_iter': 201, 'solver': 'sgd'}",logistic,0.00115131919975941,"(768, 256)",adaptive,0.09070374367751953,201,sgd
10,3,0.1667289025903577,0.06085384600113795,1.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(8.12927378986589e-05), 'hidden_layer_sizes': (256,), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0353045196544954), 'max_iter': 695, 'solver': 'lbfgs'}",logistic,8.12927378986589e-05,"(256,)",invscaling,0.0353045196544954,695,lbfgs
10,4,0.03369245540048983,0.01577451569649213,0.03262855861675187,0.013624393356216373,"{'activation': 'logistic', 'alpha': np.float64(0.07149568792046904), 'hidden_layer_sizes': (1024, 1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00010955978609199605), 'max_iter': 372, 'solver': 'adam'}",logistic,0.07149568792046904,"(1024, 1024, 256)",constant,0.00010955978609199605,372,adam
11,0,0.09950273582626525,0.05578002379537067,0.4063707178876198,0.1718769378901751,"{'activation': 'tanh', 'alpha': np.float64(0.000570683504383664), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0708713766874201), 'max_iter': 302, 'solver': 'adam'}",tanh,0.000570683504383664,"(1024,)",constant,0.0708713766874201,302,adam
11,1,0.17671056308672406,0.05723402929234888,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(5.5932648805095904e-05), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.014282489099555203), 'max_iter': 426, 'solver': 'lbfgs'}",tanh,5.5932648805095904e-05,"(1024, 384)",adaptive,0.014282489099555203,426,lbfgs
11,2,0.4955423407002354,0.03836976106535285,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0001141334492292961), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0025607602865927964), 'max_iter': 677, 'solver': 'lbfgs'}",relu,0.0001141334492292961,"(1024, 256)",adaptive,0.0025607602865927964,677,lbfgs
11,3,0.04255667351704104,0.01606452664775825,0.05598091196252264,0.01932566458885161,"{'activation': 'logistic', 'alpha': np.float64(1.4325182187546226e-05), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00014645457980397788), 'max_iter': 776, 'solver': 'adam'}",logistic,1.4325182187546226e-05,"(1024, 256, 128)",adaptive,0.00014645457980397788,776,adam
11,4,0.49371432815550464,0.06806448835856904,0.9436224870453614,0.01696800528573671,"{'activation': 'relu', 'alpha': np.float64(0.0658644452295932), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0008090161924604629), 'max_iter': 404, 'solver': 'adam'}",relu,0.0658644452295932,"(1024, 256, 128)",adaptive,0.0008090161924604629,404,adam
12,0,0.14426540126540127,0.066675486140008,0.4102914162364585,0.1422565192639017,"{'activation': 'tanh', 'alpha': np.float64(0.002064250959917055), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0014594605285324406), 'max_iter': 605, 'solver': 'sgd'}",tanh,0.002064250959917055,"(1024, 384)",adaptive,0.0014594605285324406,605,sgd
12,1,0.1354541096158743,0.06058949551228796,0.3444459342578895,0.06881561196785793,"{'activation': 'tanh', 'alpha': np.float64(0.0009224580727365118), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.00952095081367977), 'max_iter': 442, 'solver': 'sgd'}",tanh,0.0009224580727365118,"(2048, 256)",invscaling,0.00952095081367977,442,sgd
12,2,0.07356962481962483,0.04146481523452028,0.08323856103599221,0.005066382277201842,"{'activation': 'tanh', 'alpha': np.float64(0.00044670533658753013), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0001347222771355006), 'max_iter': 629, 'solver': 'sgd'}",tanh,0.00044670533658753013,"(1024, 384)",invscaling,0.0001347222771355006,629,sgd
