search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,mlp1_activation,mlp1_alpha,mlp1_hidden_layers,mlp1_learning_rate,mlp1_learning_rate_init,mlp1_max_iter,mlp1_solver,mlp2_activation,mlp2_alpha,mlp2_hidden_layers,mlp2_learning_rate,mlp2_learning_rate_init,mlp2_max_iter,mlp2_solver,mlp3_activation,mlp3_alpha,mlp3_hidden_layers,mlp3_learning_rate,mlp3_learning_rate_init,mlp3_max_iter,mlp3_solver
4,3,0.5983781919564924,0.02810944688151593,0.9986943378133935,0.0009150474087232486,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(1.3330986711613834e-05), 'mlp1_hidden_layers': (512, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.028049423873009342), 'mlp1_max_iter': 1079, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(6.833975415182965e-05), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.04829464539706733), 'mlp2_max_iter': 840, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(1.6071831238409077e-05), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0005165005850595895), 'mlp3_max_iter': 634, 'mlp3_solver': 'adam'}",tanh,1.3330986711613834e-05,"(512, 256, 128)",constant,0.028049423873009342,1079,sgd,relu,6.833975415182965e-05,"(256,)",constant,0.04829464539706733,840,lbfgs,relu,1.6071831238409077e-05,"(50,)",constant,0.0005165005850595895,634,adam
4,4,0.324260383440542,0.02205104479638664,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(8.298798881877992e-05), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0014018554591381498), 'mlp1_max_iter': 854, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.0034770264639033053), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.054571870825687624), 'mlp2_max_iter': 1256, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0051099806941145125), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.011154007330894196), 'mlp3_max_iter': 1222, 'mlp3_solver': 'lbfgs'}",logistic,8.298798881877992e-05,"(768, 256)",adaptive,0.0014018554591381498,854,adam,logistic,0.0034770264639033053,"(256,)",constant,0.054571870825687624,1256,lbfgs,tanh,0.0051099806941145125,"(100, 50, 25)",adaptive,0.011154007330894196,1222,lbfgs
5,0,0.5926422325865084,0.046851040749810745,0.9999061669834134,0.00018766603317295073,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0011363370490532826), 'mlp1_hidden_layers': (512, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.0033842014090175727), 'mlp1_max_iter': 844, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.0176045461601773), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00022623808542775742), 'mlp2_max_iter': 884, 'mlp2_solver': 'adam', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.000137555093033746), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.010478404694417992), 'mlp3_max_iter': 1024, 'mlp3_solver': 'lbfgs'}",tanh,0.0011363370490532826,"(512, 256, 128)",constant,0.0033842014090175727,844,sgd,logistic,0.0176045461601773,"(256, 128, 64)",constant,0.00022623808542775742,884,adam,relu,0.000137555093033746,"(100, 50)",adaptive,0.010478404694417992,1024,lbfgs
5,1,0.35611154590222555,0.05876727230662265,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(7.979636682919238e-05), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.007612274505499445), 'mlp1_max_iter': 1230, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.01107606421449409), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.05261584212154689), 'mlp2_max_iter': 1103, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.03602442950429658), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0619597448464593), 'mlp3_max_iter': 1264, 'mlp3_solver': 'lbfgs'}",relu,7.979636682919238e-05,"(1024, 256)",constant,0.007612274505499445,1230,adam,logistic,0.01107606421449409,"(256, 128, 64)",adaptive,0.05261584212154689,1103,lbfgs,tanh,0.03602442950429658,"(100, 50)",adaptive,0.0619597448464593,1264,lbfgs
5,2,0.3122337610901659,0.01816404538956943,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.00011128321964885787), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.0061600669271157545), 'mlp1_max_iter': 1448, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.022360128429356172), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.012173661135916279), 'mlp2_max_iter': 1282, 'mlp2_solver': 'sgd', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(1.5396336778923403e-05), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.013372276737536121), 'mlp3_max_iter': 904, 'mlp3_solver': 'lbfgs'}",logistic,0.00011128321964885787,"(768, 256)",constant,0.0061600669271157545,1448,sgd,logistic,0.022360128429356172,"(128,)",constant,0.012173661135916279,1282,sgd,logistic,1.5396336778923403e-05,"(100, 50, 25)",adaptive,0.013372276737536121,904,lbfgs
5,3,0.5433110011636118,0.0434293443812018,0.9986424290672572,0.00120184142954882,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0025189674799273886), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.003347558246301394), 'mlp1_max_iter': 1213, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.0008503677199115869), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.06741219633431307), 'mlp2_max_iter': 866, 'mlp2_solver': 'sgd', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.03160458989104223), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.030415346155748483), 'mlp3_max_iter': 818, 'mlp3_solver': 'lbfgs'}",tanh,0.0025189674799273886,"(768, 256, 128)",adaptive,0.003347558246301394,1213,adam,tanh,0.0008503677199115869,"(256, 128)",adaptive,0.06741219633431307,866,sgd,relu,0.03160458989104223,"(50,)",adaptive,0.030415346155748483,818,lbfgs
5,4,0.28160279757916545,0.04023603288796901,0.618818806363749,0.14855473971117591,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.00012549197784330867), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0001299338019056274), 'mlp1_max_iter': 1071, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(7.685852974882344e-05), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.00027157469583352373), 'mlp2_max_iter': 1290, 'mlp2_solver': 'sgd', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(2.920799861231043e-05), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.009070222957774371), 'mlp3_max_iter': 936, 'mlp3_solver': 'adam'}",tanh,0.00012549197784330867,"(1024, 256, 128)",adaptive,0.0001299338019056274,1071,sgd,logistic,7.685852974882344e-05,"(128, 64)",adaptive,0.00027157469583352373,1290,sgd,logistic,2.920799861231043e-05,"(50, 25)",adaptive,0.009070222957774371,936,adam
6,0,0.4974272741851292,0.02663156816996637,0.9959510542252179,0.0014188703567514626,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.00015183273615391898), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.005062693987004797), 'mlp1_max_iter': 876, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.0456680951171148), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0010854319389048445), 'mlp2_max_iter': 592, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.041927811628610485), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.017400277839998812), 'mlp3_max_iter': 1011, 'mlp3_solver': 'adam'}",logistic,0.00015183273615391898,"(768, 256)",constant,0.005062693987004797,876,adam,logistic,0.0456680951171148,"(256, 128, 64)",adaptive,0.0010854319389048445,592,lbfgs,tanh,0.041927811628610485,"(100, 50, 25)",constant,0.017400277839998812,1011,adam
6,1,0.35265673688918464,0.05256915423919274,0.7898483785207897,0.10172658239722958,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.0008745781856959299), 'mlp1_hidden_layers': (512, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.08034072875225579), 'mlp1_max_iter': 1030, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.014242404866805237), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0026204135398963007), 'mlp2_max_iter': 840, 'mlp2_solver': 'adam', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.0756197595599975), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.03610471967224058), 'mlp3_max_iter': 1441, 'mlp3_solver': 'adam'}",logistic,0.0008745781856959299,"(512, 256, 128)",constant,0.08034072875225579,1030,sgd,tanh,0.014242404866805237,"(256, 128)",constant,0.0026204135398963007,840,adam,logistic,0.0756197595599975,"(100, 50, 25)",adaptive,0.03610471967224058,1441,adam
6,2,0.22341024190745623,0.03283358392487102,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.028364717040689196), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.05316254136130091), 'mlp1_max_iter': 647, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.00010377681968871093), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.012148258223424375), 'mlp2_max_iter': 632, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(7.994539497710081e-05), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.016286925901164408), 'mlp3_max_iter': 532, 'mlp3_solver': 'lbfgs'}",relu,0.028364717040689196,"(1024, 384, 128)",adaptive,0.05316254136130091,647,adam,tanh,0.00010377681968871093,"(256, 128)",adaptive,0.012148258223424375,632,lbfgs,tanh,7.994539497710081e-05,"(50, 25)",constant,0.016286925901164408,532,lbfgs
6,3,0.4978171358410964,0.0453919294555932,0.99796900525629,0.001135766469555111,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.0029098981438935717), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0007943756182286506), 'mlp1_max_iter': 1179, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.017807756389053346), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.005628140693161999), 'mlp2_max_iter': 870, 'mlp2_solver': 'sgd', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(1.4049989099142658e-05), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.000953455980700976), 'mlp3_max_iter': 616, 'mlp3_solver': 'lbfgs'}",relu,0.0029098981438935717,"(768, 256, 128)",adaptive,0.0007943756182286506,1179,sgd,relu,0.017807756389053346,"(256,)",constant,0.005628140693161999,870,sgd,logistic,1.4049989099142658e-05,"(100, 50, 25)",adaptive,0.000953455980700976,616,lbfgs
6,4,0.16677791423442248,0.015306515362122446,0.4776733268461733,0.05337343961716281,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0027872016384636726), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.03695169873629384), 'mlp1_max_iter': 1342, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.07190054235718739), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0006604939010371002), 'mlp2_max_iter': 563, 'mlp2_solver': 'sgd', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.002581849806078779), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0009075140955287018), 'mlp3_max_iter': 632, 'mlp3_solver': 'adam'}",tanh,0.0027872016384636726,"(1024, 256)",constant,0.03695169873629384,1342,adam,logistic,0.07190054235718739,"(256, 128, 64)",adaptive,0.0006604939010371002,563,sgd,tanh,0.002581849806078779,"(50,)",adaptive,0.0009075140955287018,632,adam
7,0,0.2648898236705405,0.015272776039392583,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.0038642487601989162), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.003742568167486092), 'mlp1_max_iter': 1186, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.06549611671882236), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.030018099097133655), 'mlp2_max_iter': 1294, 'mlp2_solver': 'adam', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0018643316011637536), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0010921433553319191), 'mlp3_max_iter': 1283, 'mlp3_solver': 'lbfgs'}",logistic,0.0038642487601989162,"(1024, 256)",adaptive,0.003742568167486092,1186,sgd,tanh,0.06549611671882236,"(256,)",adaptive,0.030018099097133655,1294,adam,tanh,0.0018643316011637536,"(100, 50, 25)",constant,0.0010921433553319191,1283,lbfgs
7,1,0.3952623523713646,0.022314982339847855,0.9993341113184165,0.0006840394537646658,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.0004933227110001613), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0011600098379301647), 'mlp1_max_iter': 756, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.001909416880654111), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.009311518538043545), 'mlp2_max_iter': 1323, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(3.934564464154916e-05), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.02276249815112859), 'mlp3_max_iter': 771, 'mlp3_solver': 'adam'}",relu,0.0004933227110001613,"(768, 256)",adaptive,0.0011600098379301647,756,sgd,logistic,0.001909416880654111,"(256, 128, 64)",constant,0.009311518538043545,1323,lbfgs,tanh,3.934564464154916e-05,"(50,)",adaptive,0.02276249815112859,771,adam
7,2,0.2919895990326486,0.012915534176303308,1.0,0.0,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.00942579060068913), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.05032839250487961), 'mlp1_max_iter': 788, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.04551068194889313), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0003467561144977996), 'mlp2_max_iter': 1031, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.00020248322597136707), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.01394588546217323), 'mlp3_max_iter': 1485, 'mlp3_solver': 'lbfgs'}",tanh,0.00942579060068913,"(768, 256)",constant,0.05032839250487961,788,sgd,tanh,0.04551068194889313,"(256, 128, 64)",constant,0.0003467561144977996,1031,lbfgs,tanh,0.00020248322597136707,"(50, 25)",constant,0.01394588546217323,1485,lbfgs
7,3,0.2655550246944215,0.031050651801935406,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.013315742704806061), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.01432567055277969), 'mlp1_max_iter': 1107, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(8.646487436147914e-05), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0011287780340943161), 'mlp2_max_iter': 1152, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.03699798002795405), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0004037826345940972), 'mlp3_max_iter': 971, 'mlp3_solver': 'adam'}",relu,0.013315742704806061,"(768, 256)",constant,0.01432567055277969,1107,adam,tanh,8.646487436147914e-05,"(256, 128, 64)",constant,0.0011287780340943161,1152,lbfgs,logistic,0.03699798002795405,"(50, 25)",adaptive,0.0004037826345940972,971,adam
7,4,0.6139161545552219,0.015269921320214264,1.0,0.0,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.09968297058192271), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.04285631462579106), 'mlp1_max_iter': 1091, 'mlp1_solver': 'adam', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.09291302644548682), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0007837276438515355), 'mlp2_max_iter': 920, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.0008714966388000702), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.00012277806225315866), 'mlp3_max_iter': 1085, 'mlp3_solver': 'adam'}",tanh,0.09968297058192271,"(768, 256, 128)",constant,0.04285631462579106,1091,adam,relu,0.09291302644548682,"(256, 128, 64)",constant,0.0007837276438515355,920,lbfgs,logistic,0.0008714966388000702,"(100, 50, 25)",adaptive,0.00012277806225315866,1085,adam
8,0,0.5828899416663589,0.036064334569853064,0.9960674971565803,0.0015719160016142185,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.04546590496230824), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.04416498775460425), 'mlp1_max_iter': 753, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.00018355604934181246), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.009491126959663828), 'mlp2_max_iter': 1166, 'mlp2_solver': 'adam', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.00027413783067528), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.00016629607505360214), 'mlp3_max_iter': 794, 'mlp3_solver': 'lbfgs'}",relu,0.04546590496230824,"(1024, 256)",constant,0.04416498775460425,753,sgd,relu,0.00018355604934181246,"(128,)",constant,0.009491126959663828,1166,adam,logistic,0.00027413783067528,"(50,)",adaptive,0.00016629607505360214,794,lbfgs
8,1,0.5967168019840784,0.02902631467482676,1.0,0.0,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0005250372708872948), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.007083248263145506), 'mlp1_max_iter': 981, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.03378627603537278), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0985995111389901), 'mlp2_max_iter': 825, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.00033651438272281), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.061135910244860155), 'mlp3_max_iter': 657, 'mlp3_solver': 'lbfgs'}",tanh,0.0005250372708872948,"(768, 256, 128)",constant,0.007083248263145506,981,sgd,relu,0.03378627603537278,"(128, 64)",constant,0.0985995111389901,825,lbfgs,relu,0.00033651438272281,"(100, 50)",constant,0.061135910244860155,657,lbfgs
8,2,0.30300780208746864,0.019861168029801403,0.9166099102952442,0.032996129569852053,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0062110135644543735), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.03473057026024847), 'mlp1_max_iter': 1289, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.0006920965464264131), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00024300230327191043), 'mlp2_max_iter': 1311, 'mlp2_solver': 'adam', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(8.321052630591553e-05), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.05553192666876988), 'mlp3_max_iter': 988, 'mlp3_solver': 'adam'}",tanh,0.0062110135644543735,"(768, 256)",constant,0.03473057026024847,1289,sgd,logistic,0.0006920965464264131,"(128,)",constant,0.00024300230327191043,1311,adam,tanh,8.321052630591553e-05,"(100, 50, 25)",constant,0.05553192666876988,988,adam
8,3,0.12802191361748586,0.008282033807689756,0.2907392843548328,0.0289519105059684,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(5.879272210095663e-05), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0044487072727989125), 'mlp1_max_iter': 1297, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.0033709017299081677), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.09728948475639794), 'mlp2_max_iter': 910, 'mlp2_solver': 'adam', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.05402132602728403), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.014134112434568634), 'mlp3_max_iter': 538, 'mlp3_solver': 'adam'}",logistic,5.879272210095663e-05,"(1024, 256)",adaptive,0.0044487072727989125,1297,sgd,logistic,0.0033709017299081677,"(128,)",adaptive,0.09728948475639794,910,adam,tanh,0.05402132602728403,"(50,)",adaptive,0.014134112434568634,538,adam
8,4,0.28879485692206613,0.019581746272881388,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.0005685760875727715), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.022200725025674033), 'mlp1_max_iter': 1102, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.0006707866879881904), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0001207975097144701), 'mlp2_max_iter': 1198, 'mlp2_solver': 'sgd', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(3.984178180978951e-05), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0014689362902519315), 'mlp3_max_iter': 1028, 'mlp3_solver': 'lbfgs'}",logistic,0.0005685760875727715,"(768, 256, 128)",adaptive,0.022200725025674033,1102,sgd,relu,0.0006707866879881904,"(128,)",adaptive,0.0001207975097144701,1198,sgd,tanh,3.984178180978951e-05,"(100, 50, 25)",constant,0.0014689362902519315,1028,lbfgs
9,0,0.462336155820973,0.043403974149099835,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.0002679541753916651), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.00016497169912418856), 'mlp1_max_iter': 597, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(2.6840009118477187e-05), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.00031949385534502095), 'mlp2_max_iter': 1494, 'mlp2_solver': 'sgd', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.07074770251905188), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.00019218756472958064), 'mlp3_max_iter': 1015, 'mlp3_solver': 'lbfgs'}",relu,0.0002679541753916651,"(1024, 256, 128)",constant,0.00016497169912418856,597,sgd,logistic,2.6840009118477187e-05,"(256,)",adaptive,0.00031949385534502095,1494,sgd,logistic,0.07074770251905188,"(100, 50, 25)",constant,0.00019218756472958064,1015,lbfgs
