search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver
11,8,0.47194197213698486,0.03274685209038473,1.0,0.0,"{'alpha': np.float64(0.0005504885993081115), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09433794636162382), 'max_iter': 919, 'solver': 'lbfgs'}",0.0005504885993081115,"(2048, 256)",constant,0.09433794636162382,919,lbfgs
11,9,0.04662922194890183,0.02027909115103307,0.05238268867793067,0.026161310579846032,"{'alpha': np.float64(9.855274156414145e-05), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.033426513846548954), 'max_iter': 769, 'solver': 'adam'}",9.855274156414145e-05,"(1024, 256, 64)",adaptive,0.033426513846548954,769,adam
11,10,0.48318803560747287,0.027362822937604888,1.0,0.0,"{'alpha': np.float64(0.0006776558510203348), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.009911660448998143), 'max_iter': 885, 'solver': 'lbfgs'}",0.0006776558510203348,"(1024, 384)",adaptive,0.009911660448998143,885,lbfgs
11,11,0.036136270507605116,0.015104536847896711,0.037008036541304176,0.00638396473774706,"{'alpha': np.float64(3.376328904189954e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.021118403447687843), 'max_iter': 1122, 'solver': 'adam'}",3.376328904189954e-05,"(2048, 256)",constant,0.021118403447687843,1122,adam
11,12,0.4241657514116529,0.07771273510973971,0.9398242698277166,0.019282750470812845,"{'alpha': np.float64(0.000643988797061714), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.003381445670339503), 'max_iter': 1086, 'solver': 'adam'}",0.000643988797061714,"(256, 256)",constant,0.003381445670339503,1086,adam
11,13,0.4621189099678292,0.0304332454752131,1.0,0.0,"{'alpha': np.float64(0.0007074585586929719), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0020368240538481135), 'max_iter': 1065, 'solver': 'lbfgs'}",0.0007074585586929719,"(1024, 384, 128)",constant,0.0020368240538481135,1065,lbfgs
11,14,0.3716885355026237,0.0743882159107671,0.8759625853434312,0.10378940628936127,"{'alpha': np.float64(3.534827919216404e-05), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0001539063481197018), 'max_iter': 1129, 'solver': 'adam'}",3.534827919216404e-05,"(256, 256)",adaptive,0.0001539063481197018,1129,adam
11,15,0.485503560319969,0.046921066086958035,1.0,0.0,"{'alpha': np.float64(0.009081078485486612), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.09886477400108927), 'max_iter': 644, 'solver': 'lbfgs'}",0.009081078485486612,"(1024, 384)",adaptive,0.09886477400108927,644,lbfgs
11,16,0.43045430321535605,0.046234519172371646,0.9250353625706111,0.03848561057108515,"{'alpha': np.float64(8.744995799197714e-05), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0035522368748847205), 'max_iter': 1111, 'solver': 'adam'}",8.744995799197714e-05,"(512, 256)",adaptive,0.0035522368748847205,1111,adam
11,17,0.42045218159954906,0.05155756855238632,0.9464504321590791,0.00899453672945655,"{'alpha': np.float64(0.003343048830934518), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0001383336210224552), 'max_iter': 1193, 'solver': 'adam'}",0.003343048830934518,"(768, 256)",constant,0.0001383336210224552,1193,adam
11,18,0.4809462146265215,0.029693665408431272,1.0,0.0,"{'alpha': np.float64(5.8350762461646034e-05), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0010878824862760711), 'max_iter': 1026, 'solver': 'lbfgs'}",5.8350762461646034e-05,"(1024, 384)",constant,0.0010878824862760711,1026,lbfgs
11,19,0.519488284842888,0.015979319762017177,1.0,0.0,"{'alpha': np.float64(0.0044198159186801846), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0006668186020981136), 'max_iter': 615, 'solver': 'lbfgs'}",0.0044198159186801846,"(1024, 512, 128)",adaptive,0.0006668186020981136,615,lbfgs
12,0,0.18551256279036504,0.05722561222856503,0.41921367345098537,0.18474286290635933,"{'alpha': np.float64(0.009383154296542203), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00036540836451200105), 'max_iter': 685, 'solver': 'sgd'}",0.009383154296542203,"(1024, 512, 128)",adaptive,0.00036540836451200105,685,sgd
12,1,0.28557126779373043,0.08123267494807472,0.49316523642778043,0.13273457085223359,"{'alpha': np.float64(0.00016184939013476826), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.005876250602573746), 'max_iter': 661, 'solver': 'adam'}",0.00016184939013476826,"(2048, 256)",constant,0.005876250602573746,661,adam
12,2,0.2856340982355975,0.0832828103749311,0.6350345935387207,0.20982602958092936,"{'alpha': np.float64(2.6427308628624667e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004118562134200408), 'max_iter': 698, 'solver': 'adam'}",2.6427308628624667e-05,"(2048, 256)",constant,0.004118562134200408,698,adam
12,3,0.4681166083560451,0.038621793377459614,1.0,0.0,"{'alpha': np.float64(1.0943272732493809e-05), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0024367289712107975), 'max_iter': 519, 'solver': 'lbfgs'}",1.0943272732493809e-05,"(1024,)",constant,0.0024367289712107975,519,lbfgs
12,4,0.4917344602033283,0.025061678658602985,1.0,0.0,"{'alpha': np.float64(0.002031555003267489), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0942187159934935), 'max_iter': 1127, 'solver': 'lbfgs'}",0.002031555003267489,"(1024, 256)",constant,0.0942187159934935,1127,lbfgs
12,5,0.060011101432526734,0.03539454327147617,0.07866724403822162,0.04053906625865387,"{'alpha': np.float64(1.759011298081212e-05), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.020131223262831247), 'max_iter': 548, 'solver': 'adam'}",1.759011298081212e-05,"(1536, 384, 128)",adaptive,0.020131223262831247,548,adam
12,6,0.042782021737713914,0.02135665406836017,0.042866963642026946,0.021836369136106887,"{'alpha': np.float64(1.3586560079367618e-05), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.024419667823622364), 'max_iter': 501, 'solver': 'adam'}",1.3586560079367618e-05,"(1024, 256, 128)",constant,0.024419667823622364,501,adam
12,7,0.4636539630263359,0.02359604815890196,0.947251557638039,0.006297104522848913,"{'alpha': np.float64(0.0060168922218434085), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.028627537498668653), 'max_iter': 1066, 'solver': 'sgd'}",0.0060168922218434085,"(2048, 256)",adaptive,0.028627537498668653,1066,sgd
12,8,0.47104082577132395,0.023378162342631285,1.0,0.0,"{'alpha': np.float64(1.884547316683904e-05), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00022421011753060718), 'max_iter': 1178, 'solver': 'lbfgs'}",1.884547316683904e-05,"(1024, 384, 128)",adaptive,0.00022421011753060718,1178,lbfgs
12,9,0.502571378271903,0.0171983439298597,1.0,0.0,"{'alpha': np.float64(0.0006650661526839954), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00021104904082376206), 'max_iter': 993, 'solver': 'lbfgs'}",0.0006650661526839954,"(512, 512)",adaptive,0.00021104904082376206,993,lbfgs
12,10,0.4722201629696986,0.09296970826271225,0.9076561280198646,0.08347294923028976,"{'alpha': np.float64(0.007649274516094091), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0017829438172950393), 'max_iter': 807, 'solver': 'adam'}",0.007649274516094091,"(768, 256, 128)",adaptive,0.0017829438172950393,807,adam
12,11,0.4146520086667146,0.023008768024031453,0.9462810569395849,0.016843325874149166,"{'alpha': np.float64(0.00035814832094606055), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00440331625583494), 'max_iter': 1030, 'solver': 'adam'}",0.00035814832094606055,"(512, 256)",constant,0.00440331625583494,1030,adam
12,12,0.46814249572536026,0.03295503878970252,1.0,0.0,"{'alpha': np.float64(0.00033517994166698734), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.001379745114284779), 'max_iter': 584, 'solver': 'lbfgs'}",0.00033517994166698734,"(1024, 256, 128)",constant,0.001379745114284779,584,lbfgs
12,13,0.3683214336796919,0.07204421783263952,0.8667953168790496,0.1092855168839701,"{'alpha': np.float64(0.002607331430865182), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.007665898237293465), 'max_iter': 917, 'solver': 'adam'}",0.002607331430865182,"(512,)",constant,0.007665898237293465,917,adam
12,14,0.4704826666087536,0.032908644099603535,1.0,0.0,"{'alpha': np.float64(0.001126493296711917), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.047821019599056415), 'max_iter': 700, 'solver': 'lbfgs'}",0.001126493296711917,"(1024, 256, 128)",constant,0.047821019599056415,700,lbfgs
12,15,0.3316995584900283,0.06994472912987962,0.7998499331929079,0.13260299867269804,"{'alpha': np.float64(0.0036343574311242357), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0011739681438176375), 'max_iter': 1001, 'solver': 'sgd'}",0.0036343574311242357,"(512, 256)",adaptive,0.0011739681438176375,1001,sgd
12,16,0.13695301745774988,0.05862200889842571,0.3044601169026883,0.14484011275106692,"{'alpha': np.float64(0.005797358101107741), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00025479792925336964), 'max_iter': 513, 'solver': 'sgd'}",0.005797358101107741,"(512, 512)",adaptive,0.00025479792925336964,513,sgd
12,17,0.42278407693304676,0.07594646951860667,0.9056653451259142,0.04273086110475719,"{'alpha': np.float64(0.00029424279313856194), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.005506240355633027), 'max_iter': 649, 'solver': 'sgd'}",0.00029424279313856194,"(512, 512)",constant,0.005506240355633027,649,sgd
12,18,0.356698692601768,0.08451353669992673,0.8729333555030723,0.07825053606699708,"{'alpha': np.float64(0.0007866403852557377), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00015409164765973416), 'max_iter': 848, 'solver': 'adam'}",0.0007866403852557377,"(512, 256)",adaptive,0.00015409164765973416,848,adam
12,19,0.4828952555070202,0.04434176187468485,1.0,0.0,"{'alpha': np.float64(1.5334459174070602e-05), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.000594802273072741), 'max_iter': 802, 'solver': 'lbfgs'}",1.5334459174070602e-05,"(768, 256, 128)",adaptive,0.000594802273072741,802,lbfgs
13,0,0.433241752912165,0.039427541720895964,0.9313531773543093,0.018751114584470777,"{'alpha': np.float64(0.009893799857889941), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05905338004589807), 'max_iter': 980, 'solver': 'sgd'}",0.009893799857889941,"(256, 256)",constant,0.05905338004589807,980,sgd
13,1,0.02497690301847293,0.00247680573716942,0.03234984798308311,0.012515163557360045,"{'alpha': np.float64(0.002454938903643198), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.026605997386412988), 'max_iter': 1071, 'solver': 'adam'}",0.002454938903643198,"(512, 512)",constant,0.026605997386412988,1071,adam
13,2,0.39998426933511755,0.10205120184590322,0.9158749128780593,0.06563493654245309,"{'alpha': np.float64(0.0044972585270073116), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.007418742008121297), 'max_iter': 623, 'solver': 'sgd'}",0.0044972585270073116,"(1536, 384, 128)",adaptive,0.007418742008121297,623,sgd
13,3,0.05124869341943885,0.033745405101028296,0.0751111302191805,0.04992012911302497,"{'alpha': np.float64(2.857499715418258e-05), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07706617029833783), 'max_iter': 812, 'solver': 'adam'}",2.857499715418258e-05,"(1024, 384)",constant,0.07706617029833783,812,adam
13,4,0.39732999890733095,0.049572388013229135,0.8921480877781282,0.08825041288447848,"{'alpha': np.float64(0.0016071972938856267), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004640486834167389), 'max_iter': 568, 'solver': 'adam'}",0.0016071972938856267,"(1024,)",constant,0.004640486834167389,568,adam
13,5,0.4648457270104357,0.03018002694941491,1.0,0.0,"{'alpha': np.float64(0.0003341687149822875), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00494418582050236), 'max_iter': 591, 'solver': 'lbfgs'}",0.0003341687149822875,"(1024, 384, 128)",constant,0.00494418582050236,591,lbfgs
13,6,0.46729931453875134,0.03950591433561563,1.0,0.0,"{'alpha': np.float64(0.0050519882677162705), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00116953372367144), 'max_iter': 887, 'solver': 'lbfgs'}",0.0050519882677162705,"(1024,)",constant,0.00116953372367144,887,lbfgs
13,7,0.47128820651649805,0.03822728241493947,1.0,0.0,"{'alpha': np.float64(0.0033941577722897665), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.03419112647053289), 'max_iter': 1130, 'solver': 'lbfgs'}",0.0033941577722897665,"(256, 256)",adaptive,0.03419112647053289,1130,lbfgs
13,8,0.024251549478871526,0.002667366556539035,0.02847253877520036,0.00793758603619928,"{'alpha': np.float64(0.007631077866689012), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.03630604553893915), 'max_iter': 779, 'solver': 'adam'}",0.007631077866689012,"(512, 512)",adaptive,0.03630604553893915,779,adam
13,9,0.36247508905863735,0.07194887351227462,0.8344761898022259,0.07177405167731556,"{'alpha': np.float64(0.00012610259155485779), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0008891458320564027), 'max_iter': 1064, 'solver': 'sgd'}",0.00012610259155485779,"(512, 512)",adaptive,0.0008891458320564027,1064,sgd
13,10,0.4188097037121805,0.031090300503816955,0.9266438666365963,0.017350623375316985,"{'alpha': np.float64(0.008564131557487626), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.05923275716228687), 'max_iter': 1110, 'solver': 'sgd'}",0.008564131557487626,"(1024, 256, 128)",adaptive,0.05923275716228687,1110,sgd
13,11,0.1817964676333894,0.06883947642545785,0.3790212872873502,0.15198997283631147,"{'alpha': np.float64(0.0020326375854022413), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00020874580499812318), 'max_iter': 853, 'solver': 'sgd'}",0.0020326375854022413,"(2048, 256)",constant,0.00020874580499812318,853,sgd
13,12,0.46729931453875134,0.03950591433561563,1.0,0.0,"{'alpha': np.float64(0.005338952895171933), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.015287440893342103), 'max_iter': 1181, 'solver': 'lbfgs'}",0.005338952895171933,"(1024,)",constant,0.015287440893342103,1181,lbfgs
13,13,0.435963422138102,0.036131529278741026,0.9401912453805513,0.007205150004020298,"{'alpha': np.float64(0.0018352513253968605), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.02609896771160637), 'max_iter': 1010, 'solver': 'sgd'}",0.0018352513253968605,"(512,)",constant,0.02609896771160637,1010,sgd
13,14,0.40918767373135045,0.0760360209190397,0.8903438534383501,0.13870999384032837,"{'alpha': np.float64(0.009843265726536366), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0004671610318602057), 'max_iter': 1044, 'solver': 'adam'}",0.009843265726536366,"(512, 256)",constant,0.0004671610318602057,1044,adam
13,15,0.3949646630920019,0.07934736932211764,0.8385891261613742,0.08746055854327386,"{'alpha': np.float64(0.001102425784157685), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0024643861163663717), 'max_iter': 1146, 'solver': 'adam'}",0.001102425784157685,"(512,)",constant,0.0024643861163663717,1146,adam
13,16,0.3848951888590293,0.08629613368011994,0.8797961081058656,0.07776076385419814,"{'alpha': np.float64(0.0001647646725310018), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0034679773790783743), 'max_iter': 1183, 'solver': 'sgd'}",0.0001647646725310018,"(512, 256)",constant,0.0034679773790783743,1183,sgd
13,17,0.49582018183105137,0.019251565460357858,1.0,0.0,"{'alpha': np.float64(0.0015754740008806882), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004945140394807131), 'max_iter': 987, 'solver': 'lbfgs'}",0.0015754740008806882,"(512, 512)",constant,0.004945140394807131,987,lbfgs
13,18,0.4296719701099508,0.028146413584114988,0.9240478323087098,0.028854249498144562,"{'alpha': np.float64(5.035503586501933e-05), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.024848186689468425), 'max_iter': 1080, 'solver': 'sgd'}",5.035503586501933e-05,"(1536, 384, 128)",adaptive,0.024848186689468425,1080,sgd
13,19,0.46859171400585736,0.0717845316448957,0.9404770245363219,0.025605370368477206,"{'alpha': np.float64(0.0005485533598909725), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0003959372863534418), 'max_iter': 995, 'solver': 'adam'}",0.0005485533598909725,"(768, 256)",adaptive,0.0003959372863534418,995,adam
14,0,0.3975530488697471,0.026623520543556926,0.9253002075156205,0.029522341514420344,"{'alpha': np.float64(0.006063371881658199), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.005900061881035509), 'max_iter': 937, 'solver': 'sgd'}",0.006063371881658199,"(1024, 256, 128)",constant,0.005900061881035509,937,sgd
14,1,0.42764738203091995,0.04626898827609678,0.9425245892698744,0.019899393058962465,"{'alpha': np.float64(1.6499911020659284e-05), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.002420141332880882), 'max_iter': 1065, 'solver': 'adam'}",1.6499911020659284e-05,"(1024, 512, 128)",adaptive,0.002420141332880882,1065,adam
14,2,0.045402767447445105,0.019797413649262553,0.044789767451593146,0.019329530979350022,"{'alpha': np.float64(0.0006712010065249033), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.06518661799846405), 'max_iter': 1189, 'solver': 'adam'}",0.0006712010065249033,"(1536, 384, 128)",adaptive,0.06518661799846405,1189,adam
14,3,0.481386193809979,0.05064029961529645,1.0,0.0,"{'alpha': np.float64(0.001090727350092854), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.008235392080102738), 'max_iter': 861, 'solver': 'lbfgs'}",0.001090727350092854,"(768, 256, 128)",adaptive,0.008235392080102738,861,lbfgs
14,4,0.48215092374838076,0.018815572764344642,1.0,0.0,"{'alpha': np.float64(0.00010722373542826513), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0007446363420084122), 'max_iter': 654, 'solver': 'lbfgs'}",0.00010722373542826513,"(512, 256)",adaptive,0.0007446363420084122,654,lbfgs
14,5,0.4681166083560451,0.038621793377459614,1.0,0.0,"{'alpha': np.float64(0.0023203423175281335), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004996639238288366), 'max_iter': 1138, 'solver': 'lbfgs'}",0.0023203423175281335,"(1024,)",constant,0.004996639238288366,1138,lbfgs
14,6,0.20152318656529183,0.051858664407733186,0.42247571505885767,0.20457018303662602,"{'alpha': np.float64(0.0012676317485660596), 'hidden_layer_sizes': (1024,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00018645342262251148), 'max_iter': 965, 'solver': 'sgd'}",0.0012676317485660596,"(1024,)",adaptive,0.00018645342262251148,965,sgd
14,7,0.1046740418708906,0.06176986732326771,0.1755950493257134,0.11281696674334134,"{'alpha': np.float64(1.3277170071283625e-05), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0002150221966634285), 'max_iter': 1050, 'solver': 'sgd'}",1.3277170071283625e-05,"(1024, 384, 128)",constant,0.0002150221966634285,1050,sgd
14,8,0.4134386937556543,0.08468462938400063,0.8912938858094529,0.11601770216145986,"{'alpha': np.float64(5.3239332481071906e-05), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0014239793102127309), 'max_iter': 1146, 'solver': 'adam'}",5.3239332481071906e-05,"(1536, 384, 128)",adaptive,0.0014239793102127309,1146,adam
14,9,0.2662415893474717,0.0787494001638763,0.6723434810552665,0.20725436759248175,"{'alpha': np.float64(0.00026239363351506005), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002066673365163484), 'max_iter': 1153, 'solver': 'sgd'}",0.00026239363351506005,"(256, 256)",constant,0.002066673365163484,1153,sgd
14,10,0.4708259295564277,0.023618316947908308,1.0,0.0,"{'alpha': np.float64(5.533400999502189e-05), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0014244529775689903), 'max_iter': 633, 'solver': 'lbfgs'}",5.533400999502189e-05,"(1024, 384, 128)",constant,0.0014244529775689903,633,lbfgs
14,11,0.4950789930346769,0.02336839270885438,1.0,0.0,"{'alpha': np.float64(0.001786929607648749), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0008440281918051048), 'max_iter': 581, 'solver': 'lbfgs'}",0.001786929607648749,"(768, 256)",constant,0.0008440281918051048,581,lbfgs
14,12,0.4932221909684219,0.03836283566571458,1.0,0.0,"{'alpha': np.float64(0.009261022926371038), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00013072730543026647), 'max_iter': 1140, 'solver': 'lbfgs'}",0.009261022926371038,"(1024, 256, 64)",adaptive,0.00013072730543026647,1140,lbfgs
14,13,0.03823571782054685,0.01289801387843432,0.055464737538213627,0.01323843696336253,"{'alpha': np.float64(4.8637428346074683e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.028778389209163566), 'max_iter': 878, 'solver': 'adam'}",4.8637428346074683e-05,"(1024, 256)",adaptive,0.028778389209163566,878,adam
14,14,0.23742351741169238,0.1286477839235138,0.47347814192327664,0.2543233535062466,"{'alpha': np.float64(0.000568348054801432), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.01253270603566702), 'max_iter': 589, 'solver': 'adam'}",0.000568348054801432,"(1024, 256, 128)",constant,0.01253270603566702,589,adam
14,15,0.4704826666087536,0.032908644099603535,1.0,0.0,"{'alpha': np.float64(0.0010889381625954024), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.005819691156840723), 'max_iter': 1023, 'solver': 'lbfgs'}",0.0010889381625954024,"(1024, 256, 128)",adaptive,0.005819691156840723,1023,lbfgs
14,16,0.3581580715242042,0.06975336244084886,0.8742095440258788,0.054611600770030064,"{'alpha': np.float64(4.925871404154313e-05), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002333298290415939), 'max_iter': 1088, 'solver': 'sgd'}",4.925871404154313e-05,"(1024, 384, 128)",constant,0.002333298290415939,1088,sgd
14,17,0.42924192514260484,0.060636890531276015,0.9161972656791836,0.03735216101094425,"{'alpha': np.float64(1.0661233720127272e-05), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0014446919764498282), 'max_iter': 1195, 'solver': 'adam'}",1.0661233720127272e-05,"(256, 256)",constant,0.0014446919764498282,1195,adam
14,18,0.41985165294506716,0.08321863171653394,0.9149143699901006,0.03994919761777655,"{'alpha': np.float64(0.009632030268416728), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.028150620959305386), 'max_iter': 1151, 'solver': 'sgd'}",0.009632030268416728,"(768, 256)",constant,0.028150620959305386,1151,sgd
14,19,0.27016254586991717,0.0764675806206968,0.6916351935000653,0.193032742340452,"{'alpha': np.float64(0.005203144129598176), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0012468906596409853), 'max_iter': 600, 'solver': 'sgd'}",0.005203144129598176,"(256, 256)",constant,0.0012468906596409853,600,sgd
15,0,0.47647680726964625,0.023404159708250473,1.0,0.0,"{'alpha': np.float64(9.322456130075841e-05), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0003997177883817225), 'max_iter': 534, 'solver': 'lbfgs'}",9.322456130075841e-05,"(512,)",constant,0.0003997177883817225,534,lbfgs
15,1,0.39430679826400566,0.04314664390152083,0.8907054587211969,0.03929128482934091,"{'alpha': np.float64(8.340647581337967e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0017638694506621304), 'max_iter': 1157, 'solver': 'sgd'}",8.340647581337967e-05,"(1024, 256)",constant,0.0017638694506621304,1157,sgd
15,2,0.4734934963587138,0.028187276403733003,1.0,0.0,"{'alpha': np.float64(0.0021606858140507156), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00018122133089976746), 'max_iter': 1104, 'solver': 'lbfgs'}",0.0021606858140507156,"(1024, 256, 128)",constant,0.00018122133089976746,1104,lbfgs
15,3,0.4841424877399447,0.022944079286939794,1.0,0.0,"{'alpha': np.float64(0.00999794878725075), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0003932047867826145), 'max_iter': 507, 'solver': 'lbfgs'}",0.00999794878725075,"(512, 256)",adaptive,0.0003932047867826145,507,lbfgs
15,4,0.4484178502857021,0.06553945135723363,0.908702671794626,0.04802480850258137,"{'alpha': np.float64(4.4625705640135245e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08656166091348474), 'max_iter': 669, 'solver': 'sgd'}",4.4625705640135245e-05,"(1024, 256)",constant,0.08656166091348474,669,sgd
